Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573395736,"02:39 PM, April 20 2025",Delivered,Zomato Delivery,4km,1 x Murgh Amritsari Garlic Bread,,60% off upto Rs.120,299.0,10.45,90.0,0.0,0.0,0.0,219.45,3.0,,,,,11.63,1.0,Correctly,,9ba38df08f7a8f7bbe2f347ce4bb16d4e159139df3a17f3fd601e3136a9118b1
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573395737,"04:54 PM, February 19 2025",Delivered,Zomato Delivery,5km,1 x Peanut Butter Chocolate Pide,,,309.0,15.45,0.0,0.0,0.0,0.0,324.45,,,,,,16.08,7.6,Incorrectly,,9ba4de73d38d223fe6f0dd8b59c8d142df6290d347a93f8b606ea48f9250735e
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573395738,"08:18 PM, March 14 2025",Delivered,Zomato Delivery,5km,1 x Margherita Pizza,,,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,9.48,0.4,Correctly,,9ba4de73d38d223fe6f0dd8b59c8d142df6290d347a93f8b606ea48f9250735e
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573395739,"04:54 PM, April 15 2025",Delivered,Zomato Delivery,5km,1 x Peanut Butter Chocolate Pide,,,309.0,15.45,0.0,0.0,0.0,0.0,324.45,,,,,,16.08,7.6,Incorrectly,,9ba4de73d38d223fe6f0dd8b59c8d142df6290d347a93f8b606ea48f9250735e
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573395740,"08:18 PM, May 22 2025",Delivered,Zomato Delivery,5km,1 x Margherita Pizza,,,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,9.48,0.4,Correctly,,9ba4de73d38d223fe6f0dd8b59c8d142df6290d347a93f8b606ea48f9250735e
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573395741,"04:54 PM, June 23 2025",Delivered,Zomato Delivery,5km,1 x Peanut Butter Chocolate Pide,,,309.0,15.45,0.0,0.0,0.0,0.0,324.45,,,,,,16.08,7.6,Incorrectly,,9ba4de73d38d223fe6f0dd8b59c8d142df6290d347a93f8b606ea48f9250735e
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395742,"03:31 PM, February 04 2025",Delivered,Zomato Delivery,6km,"2 x Bageecha Pizza, 1 x Peri Peri Paneer Melt, 1 x Spinach Sumac Pide",,,1986.0,89.37,0.0,0.0,0.0,198.6,1876.77,,,,,,28.85,2.9,Correctly,,9be4632abd6ba33710cd6d303940c797e10123e13dc0ce2bc7f0a41fbe2de021
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395743,"03:31 PM, March 18 2025",Delivered,Zomato Delivery,6km,"2 x Bageecha Pizza, 1 x Peri Peri Paneer Melt, 1 x Spinach Sumac Pide",,,1986.0,89.37,0.0,0.0,0.0,198.6,1876.77,,,,,,28.85,2.9,Correctly,,9be4632abd6ba33710cd6d303940c797e10123e13dc0ce2bc7f0a41fbe2de021
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395744,"03:31 PM, April 15 2025",Delivered,Zomato Delivery,6km,"2 x Bageecha Pizza, 1 x Peri Peri Paneer Melt, 1 x Spinach Sumac Pide",,,1986.0,89.37,0.0,0.0,0.0,198.6,1876.77,,,,,,28.85,2.9,Correctly,,9be4632abd6ba33710cd6d303940c797e10123e13dc0ce2bc7f0a41fbe2de021
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395745,"05:25 PM, May 03 2025",Delivered,Zomato Delivery,6km,1 x Bageecha Pizza,,,799.0,39.95,0.0,0.0,0.0,0.0,838.95,,,,,,20.18,11.4,Correctly,,9be4632abd6ba33710cd6d303940c797e10123e13dc0ce2bc7f0a41fbe2de021
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395746,"07:18 PM, June 15 2025",Delivered,Zomato Delivery,6km,1 x Bageecha Pizza,,50% off upto Rs.100,799.0,34.95,100.0,0.0,0.0,0.0,733.95,,,,,,16.38,18.0,Incorrectly,,9be4632abd6ba33710cd6d303940c797e10123e13dc0ce2bc7f0a41fbe2de021
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395747,"07:18 PM, July 31 2025",Delivered,Zomato Delivery,6km,1 x Bageecha Pizza,,50% off upto Rs.100,799.0,34.95,100.0,0.0,0.0,0.0,733.95,,,,,,16.38,18.0,Incorrectly,,9be4632abd6ba33710cd6d303940c797e10123e13dc0ce2bc7f0a41fbe2de021
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395748,"03:31 PM, August 17 2025",Delivered,Zomato Delivery,6km,"2 x Bageecha Pizza, 1 x Peri Peri Paneer Melt, 1 x Spinach Sumac Pide",,,1986.0,89.37,0.0,0.0,0.0,198.6,1876.77,,,,,,28.85,2.9,Correctly,,9be4632abd6ba33710cd6d303940c797e10123e13dc0ce2bc7f0a41fbe2de021
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573395749,"03:19 PM, February 03 2025",Delivered,Zomato Delivery,5km,1 x Chilli Cheese Garlic Bread,,50% off upto Rs.100,269.0,8.95,90.0,0.0,0.0,0.0,187.95,,,,,,16.78,8.8,Incorrectly,,9bfa120cc4f2f4ee6a505daaaa36cc369f3fff667c8562098711cc6ea897d850
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395750,"07:51 PM, February 09 2025",Delivered,Zomato Delivery,7km,"1 x Chilli Cheese Garlic Bread, 1 x Mushroom Mozzarella Melt",,,708.0,35.4,0.0,0.0,0.0,0.0,743.4,,,,,,,5.3,Correctly,,9c3ede3f3dd8322cbf47bf6e36d05806841d57b908fea3cb3c23fdb356536d9a
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395751,"10:41 PM, March 02 2025",Delivered,Zomato Delivery,8km,"1 x Mushroom Mozzarella Melt, 1 x Cheesy Garlic Bread",,Flat Rs.150 off,728.0,30.4,120.0,0.0,0.0,0.0,638.4,,,,,,11.47,1.7,Correctly,,9c3ede3f3dd8322cbf47bf6e36d05806841d57b908fea3cb3c23fdb356536d9a
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395752,"05:46 PM, February 23 2025",Delivered,Zomato Delivery,5km,"1 x Fried Chicken Classic Tender, 1 x Grilled Chicken Jamaican Tender, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x AAC Grilled Chicken Burger",,Flat 20% off,1764.0,72.32,317.52,0.0,0.0,0.0,1518.8,,,,,,23.27,9.1,Correctly,,9c624c5ed853a54d09e3f2f5e611e2dd019371e40f148fbd2216cb137ebc60d5
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395753,"05:46 PM, March 17 2025",Delivered,Zomato Delivery,5km,"1 x Fried Chicken Classic Tender, 1 x Grilled Chicken Jamaican Tender, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x AAC Grilled Chicken Burger",,Flat 20% off,1764.0,72.32,317.52,0.0,0.0,0.0,1518.8,,,,,,23.27,9.1,Correctly,,9c624c5ed853a54d09e3f2f5e611e2dd019371e40f148fbd2216cb137ebc60d5
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395754,"05:46 PM, April 26 2025",Delivered,Zomato Delivery,5km,"1 x Fried Chicken Classic Tender, 1 x Grilled Chicken Jamaican Tender, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x AAC Grilled Chicken Burger",,Flat 20% off,1764.0,72.32,317.52,0.0,0.0,0.0,1518.8,,,,,,23.27,9.1,Correctly,,9c624c5ed853a54d09e3f2f5e611e2dd019371e40f148fbd2216cb137ebc60d5
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395755,"05:46 PM, May 10 2025",Delivered,Zomato Delivery,5km,"1 x Fried Chicken Classic Tender, 1 x Grilled Chicken Jamaican Tender, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x AAC Grilled Chicken Burger",,Flat 20% off,1764.0,72.32,317.52,0.0,0.0,0.0,1518.8,,,,,,23.27,9.1,Correctly,,9c624c5ed853a54d09e3f2f5e611e2dd019371e40f148fbd2216cb137ebc60d5
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395756,"05:46 PM, June 23 2025",Delivered,Zomato Delivery,5km,"1 x Fried Chicken Classic Tender, 1 x Grilled Chicken Jamaican Tender, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x AAC Grilled Chicken Burger",,Flat 20% off,1764.0,72.32,317.52,0.0,0.0,0.0,1518.8,,,,,,23.27,9.1,Correctly,,9c624c5ed853a54d09e3f2f5e611e2dd019371e40f148fbd2216cb137ebc60d5
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395757,"05:46 PM, July 31 2025",Delivered,Zomato Delivery,5km,"1 x Fried Chicken Classic Tender, 1 x Grilled Chicken Jamaican Tender, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x AAC Grilled Chicken Burger",,Flat 20% off,1764.0,72.32,317.52,0.0,0.0,0.0,1518.8,,,,,,23.27,9.1,Correctly,,9c624c5ed853a54d09e3f2f5e611e2dd019371e40f148fbd2216cb137ebc60d5
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395758,"05:46 PM, August 27 2025",Delivered,Zomato Delivery,5km,"1 x Fried Chicken Classic Tender, 1 x Grilled Chicken Jamaican Tender, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x AAC Grilled Chicken Burger",,Flat 20% off,1764.0,72.32,317.52,0.0,0.0,0.0,1518.8,,,,,,23.27,9.1,Correctly,,9c624c5ed853a54d09e3f2f5e611e2dd019371e40f148fbd2216cb137ebc60d5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573395759,"06:42 PM, February 12 2025",Delivered,Zomato Delivery,3km,"1 x Margherita Pizza, 1 x Bageecha Pizza",,Buy 1 Get 1 - ₹459.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,,,,,,15.57,12.6,Incorrectly,,9c67211ec31f35027f68d1ff83f5b3d698730081fecb36f633986e3e247d8f56
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573395760,"07:04 PM, March 14 2025",Delivered,Zomato Delivery,3km,"1 x Masala Paneer Pide, 1 x Spinach Sumac Pide",,Buy 1 Get 1 - ₹319.00,329.0,16.45,0.0,0.0,0.0,0.0,345.45,5.0,,,,,18.72,18.2,Incorrectly,,9c67211ec31f35027f68d1ff83f5b3d698730081fecb36f633986e3e247d8f56
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573395761,"10:15 PM, April 10 2025",Delivered,Zomato Delivery,3km,2 x Margherita Pizza,,Buy 1 Get 1 - ₹459.00,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,21.3,14.7,Correctly,,9c67211ec31f35027f68d1ff83f5b3d698730081fecb36f633986e3e247d8f56
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573395762,"10:15 PM, May 25 2025",Delivered,Zomato Delivery,3km,2 x Margherita Pizza,,Buy 1 Get 1 - ₹459.00,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,21.3,14.7,Correctly,,9c67211ec31f35027f68d1ff83f5b3d698730081fecb36f633986e3e247d8f56
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573395763,"10:15 PM, June 27 2025",Delivered,Zomato Delivery,3km,2 x Margherita Pizza,,Buy 1 Get 1 - ₹459.00,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,21.3,14.7,Correctly,,9c67211ec31f35027f68d1ff83f5b3d698730081fecb36f633986e3e247d8f56
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573395764,"10:15 PM, July 05 2025",Delivered,Zomato Delivery,3km,2 x Margherita Pizza,,Buy 1 Get 1 - ₹459.00,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,21.3,14.7,Correctly,,9c67211ec31f35027f68d1ff83f5b3d698730081fecb36f633986e3e247d8f56
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573395765,"07:04 PM, August 03 2025",Delivered,Zomato Delivery,3km,"1 x Masala Paneer Pide, 1 x Spinach Sumac Pide",,Buy 1 Get 1 - ₹319.00,329.0,16.45,0.0,0.0,0.0,0.0,345.45,5.0,,,,,18.72,18.2,Incorrectly,,9c67211ec31f35027f68d1ff83f5b3d698730081fecb36f633986e3e247d8f56
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395766,"07:12 PM, February 26 2025",Delivered,Zomato Delivery,2km,1 x Tripple Cheese Pizza,,,549.0,27.45,0.0,0.0,0.0,0.0,576.45,,,,,,15.98,3.6,Correctly,,9c8abe1b4ca38f202637235d71c37058a4b8e8fc49e44d22b22d96a4fed1a490
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395767,"07:12 PM, March 18 2025",Delivered,Zomato Delivery,2km,1 x Tripple Cheese Pizza,,,549.0,27.45,0.0,0.0,0.0,0.0,576.45,,,,,,15.98,3.6,Correctly,,9c8abe1b4ca38f202637235d71c37058a4b8e8fc49e44d22b22d96a4fed1a490
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395768,"07:12 PM, April 25 2025",Delivered,Zomato Delivery,2km,1 x Tripple Cheese Pizza,,,549.0,27.45,0.0,0.0,0.0,0.0,576.45,,,,,,15.98,3.6,Correctly,,9c8abe1b4ca38f202637235d71c37058a4b8e8fc49e44d22b22d96a4fed1a490
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395769,"07:12 PM, May 20 2025",Delivered,Zomato Delivery,2km,1 x Tripple Cheese Pizza,,,549.0,27.45,0.0,0.0,0.0,0.0,576.45,,,,,,15.98,3.6,Correctly,,9c8abe1b4ca38f202637235d71c37058a4b8e8fc49e44d22b22d96a4fed1a490
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395770,"07:12 PM, June 28 2025",Delivered,Zomato Delivery,2km,1 x Tripple Cheese Pizza,,,549.0,27.45,0.0,0.0,0.0,0.0,576.45,,,,,,15.98,3.6,Correctly,,9c8abe1b4ca38f202637235d71c37058a4b8e8fc49e44d22b22d96a4fed1a490
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395771,"10:36 PM, July 09 2025",Delivered,Zomato Delivery,3km,1 x Tripple Cheese Pizza,,50% off upto Rs.100,549.0,22.45,100.0,0.0,0.0,0.0,471.45,4.0,,,,,22.27,4.8,Incorrectly,,9c8abe1b4ca38f202637235d71c37058a4b8e8fc49e44d22b22d96a4fed1a490
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573395772,"10:36 PM, August 02 2025",Delivered,Zomato Delivery,3km,1 x Tripple Cheese Pizza,,50% off upto Rs.100,549.0,22.45,100.0,0.0,0.0,0.0,471.45,4.0,,,,,22.27,4.8,Incorrectly,,9c8abe1b4ca38f202637235d71c37058a4b8e8fc49e44d22b22d96a4fed1a490
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395773,"01:14 PM, February 28 2025",Delivered,Zomato Delivery,1km,"1 x Salted Fries, 2 x Fried Chicken Angara Tender, 1 x Peri Peri Fries",,,1008.0,25.7,0.0,494.0,0.0,0.0,539.7,,,,,,21.38,1.0,Correctly,,9d0618cbc3c6ef6f7752f4fb518b26fa6e4c084a253b8b64a0b93d8089242b40
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573395774,"01:30 PM, March 08 2025",Delivered,Zomato Delivery,1km,1 x Makhani Paneer Pizza,,50% off upto Rs.100,749.0,32.95,90.0,0.0,0.0,0.0,691.95,,,,,,16.22,5.9,Correctly,,9d0618cbc3c6ef6f7752f4fb518b26fa6e4c084a253b8b64a0b93d8089242b40
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6573395775,"07:12 PM, February 24 2025",Delivered,Zomato Delivery,2km,"1 x Peri Peri Chicken Melt, 1 x Mutton Seekh Pizza",,,1168.0,29.2,0.0,584.0,0.0,0.0,613.2,5.0,,,,,,0.8,Correctly,,9d0c3a5735381bf855f0493f05228a63d7c27e6305c63b926e7cd4e593f5b032
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6573395776,"08:22 PM, March 01 2025",Delivered,Zomato Delivery,2km,"1 x All About Chicken Pizza, 1 x Bageecha Pizza",,Buy 1 Get 1 - ₹799.00,859.0,42.95,0.0,0.0,0.0,0.0,901.95,,,,,,18.27,0.8,Correctly,,9d0c3a5735381bf855f0493f05228a63d7c27e6305c63b926e7cd4e593f5b032
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6573395777,"07:12 PM, April 11 2025",Delivered,Zomato Delivery,2km,"1 x Peri Peri Chicken Melt, 1 x Mutton Seekh Pizza",,,1168.0,29.2,0.0,584.0,0.0,0.0,613.2,5.0,,,,,,0.8,Correctly,,9d0c3a5735381bf855f0493f05228a63d7c27e6305c63b926e7cd4e593f5b032
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6573395778,"07:12 PM, May 27 2025",Delivered,Zomato Delivery,2km,"1 x Peri Peri Chicken Melt, 1 x Mutton Seekh Pizza",,,1168.0,29.2,0.0,584.0,0.0,0.0,613.2,5.0,,,,,,0.8,Correctly,,9d0c3a5735381bf855f0493f05228a63d7c27e6305c63b926e7cd4e593f5b032
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395779,"10:42 PM, February 05 2025",Delivered,Zomato Delivery,5km,"1 x Tipsy Tiger Ginger Ale, 1 x Bone in Kabuli Grilled Chicken",,,704.05,35.2,0.0,0.0,0.0,0.0,739.25,,,,,,20.7,11.6,Correctly,,9d5a399b2bfa7d7685a40fd5b3aaea2137b8eafb9bdba1e429efac143f484ca0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395780,"11:25 PM, March 07 2025",Delivered,Zomato Delivery,5km,1 x Bone in Jamaican Grilled Chicken,,,585.0,29.25,0.0,0.0,0.0,0.0,614.25,,,,,,23.08,3.4,Correctly,,9d5a399b2bfa7d7685a40fd5b3aaea2137b8eafb9bdba1e429efac143f484ca0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395781,"11:25 PM, April 12 2025",Delivered,Zomato Delivery,5km,1 x Bone in Jamaican Grilled Chicken,,,585.0,29.25,0.0,0.0,0.0,0.0,614.25,,,,,,23.08,3.4,Correctly,,9d5a399b2bfa7d7685a40fd5b3aaea2137b8eafb9bdba1e429efac143f484ca0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395782,"10:42 PM, May 06 2025",Delivered,Zomato Delivery,5km,"1 x Tipsy Tiger Ginger Ale, 1 x Bone in Kabuli Grilled Chicken",,,704.05,35.2,0.0,0.0,0.0,0.0,739.25,,,,,,20.7,11.6,Correctly,,9d5a399b2bfa7d7685a40fd5b3aaea2137b8eafb9bdba1e429efac143f484ca0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395783,"11:25 PM, June 24 2025",Delivered,Zomato Delivery,5km,1 x Bone in Jamaican Grilled Chicken,,,585.0,29.25,0.0,0.0,0.0,0.0,614.25,,,,,,23.08,3.4,Correctly,,9d5a399b2bfa7d7685a40fd5b3aaea2137b8eafb9bdba1e429efac143f484ca0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395784,"11:25 PM, July 27 2025",Delivered,Zomato Delivery,5km,1 x Bone in Jamaican Grilled Chicken,,,585.0,29.25,0.0,0.0,0.0,0.0,614.25,,,,,,23.08,3.4,Correctly,,9d5a399b2bfa7d7685a40fd5b3aaea2137b8eafb9bdba1e429efac143f484ca0
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395785,"11:25 PM, August 28 2025",Delivered,Zomato Delivery,5km,1 x Bone in Jamaican Grilled Chicken,,,585.0,29.25,0.0,0.0,0.0,0.0,614.25,,,,,,23.08,3.4,Correctly,,9d5a399b2bfa7d7685a40fd5b3aaea2137b8eafb9bdba1e429efac143f484ca0
20882713,Swaad,DLF Phase 1,Delhi NCR,6573395786,"01:36 PM, February 20 2025",Delivered,Zomato Delivery,7km,1 x Bone in Angara Grilled Chicken,,40% off upto Rs.80,585.0,25.25,80.0,0.0,0.0,0.0,530.25,,,,,,17.75,6.6,Correctly,,9d96bd0f44e622e564aa987245bf34515e9f358754f602be267e609408d7be6c
20882713,Swaad,DLF Phase 1,Delhi NCR,6573395787,"01:03 PM, March 27 2025",Delivered,Zomato Delivery,7km,1 x Bone in Jamaican Grilled Chicken,,50% off upto Rs.100,585.0,24.25,100.0,0.0,0.0,0.0,509.25,,,,,,26.32,10.5,Incorrectly,,9d96bd0f44e622e564aa987245bf34515e9f358754f602be267e609408d7be6c
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573395788,"11:28 PM, February 25 2025",Delivered,Zomato Delivery,9km,1 x Just Pepperoni Pizza,,Flat 15% off,889.0,38.45,120.02,0.0,0.0,0.0,807.43,,,,,,18.75,9.2,Correctly,,9dece2a410e76f965f9f2c8eff7d0a665fb0e04da1fe551b7006327439c89696
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573395789,"11:28 PM, March 21 2025",Delivered,Zomato Delivery,9km,1 x Just Pepperoni Pizza,,Flat 15% off,889.0,38.45,120.02,0.0,0.0,0.0,807.43,,,,,,18.75,9.2,Correctly,,9dece2a410e76f965f9f2c8eff7d0a665fb0e04da1fe551b7006327439c89696
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573395790,"07:20 PM, February 21 2025",Delivered,Zomato Delivery,2km,1 x Grilled Chicken Angara Tender,,50% off upto Rs.100,605.0,25.75,90.0,0.0,0.0,0.0,540.75,,,,,,12.55,0.5,Correctly,,9e45131f6f9eef56234ab66e74a45a769d08987a9f1d7e98f32369b8995bda2d
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573395791,"12:10 AM, February 10 2025",Delivered,Zomato Delivery,10km,"1 x Mutton Seekh Pizza, 1 x All About Chicken Pizza",,Flat 15% off,1368.0,59.17,184.68,0.0,0.0,0.0,1242.49,,,,,,14.67,2.1,Correctly,,9e9b43975f5083a6600ef321cbd00de3b1dc1b13982cf7d76f75a713ab0f959c
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573395792,"12:10 AM, March 13 2025",Delivered,Zomato Delivery,10km,"1 x Mutton Seekh Pizza, 1 x All About Chicken Pizza",,Flat 15% off,1368.0,59.17,184.68,0.0,0.0,0.0,1242.49,,,,,,14.67,2.1,Correctly,,9e9b43975f5083a6600ef321cbd00de3b1dc1b13982cf7d76f75a713ab0f959c
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573395793,"06:22 PM, April 25 2025",Delivered,Zomato Delivery,2km,"1 x Mutton Seekh Pide, 1 x Murgh Amritsari Seekh Pide",,Buy 1 Get 1 - ₹349.00,399.0,19.95,0.0,0.0,0.0,0.0,418.95,,,,,,10.57,1.1,Correctly,,9e9b43975f5083a6600ef321cbd00de3b1dc1b13982cf7d76f75a713ab0f959c
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573395794,"06:22 PM, May 20 2025",Delivered,Zomato Delivery,2km,"1 x Mutton Seekh Pide, 1 x Murgh Amritsari Seekh Pide",,Buy 1 Get 1 - ₹349.00,399.0,19.95,0.0,0.0,0.0,0.0,418.95,,,,,,10.57,1.1,Correctly,,9e9b43975f5083a6600ef321cbd00de3b1dc1b13982cf7d76f75a713ab0f959c
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573395795,"12:10 AM, June 11 2025",Delivered,Zomato Delivery,10km,"1 x Mutton Seekh Pizza, 1 x All About Chicken Pizza",,Flat 15% off,1368.0,59.17,184.68,0.0,0.0,0.0,1242.49,,,,,,14.67,2.1,Correctly,,9e9b43975f5083a6600ef321cbd00de3b1dc1b13982cf7d76f75a713ab0f959c
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573395796,"06:22 PM, July 15 2025",Delivered,Zomato Delivery,2km,"1 x Mutton Seekh Pide, 1 x Murgh Amritsari Seekh Pide",,Buy 1 Get 1 - ₹349.00,399.0,19.95,0.0,0.0,0.0,0.0,418.95,,,,,,10.57,1.1,Correctly,,9e9b43975f5083a6600ef321cbd00de3b1dc1b13982cf7d76f75a713ab0f959c
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573395797,"02:23 PM, February 18 2025",Delivered,Zomato Delivery,1km,"1 x Bageecha Pizza, 1 x Bacon Pepperoni Melt",,Buy 1 Get 1 - ₹599.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,,,,,,30.78,22.0,Incorrectly,,9ea208d35053d2e80cfba6969abbc0bf6430d59732759c71949e8eced080261d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573395798,"01:07 PM, March 09 2025",Delivered,Zomato Delivery,1km,1 x Tripple Cheese Pizza,,,769.0,19.23,0.0,384.5,0.0,0.0,403.73,,,,,,13.73,2.1,Correctly,,9ea208d35053d2e80cfba6969abbc0bf6430d59732759c71949e8eced080261d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573395799,"12:50 PM, April 13 2025",Delivered,Zomato Delivery,1km,"1 x Mushroom Mozzarella Melt, 1 x Angara Paneer Melt",,Buy 1 Get 1 - ₹449.00,449.0,22.45,0.0,0.0,0.0,0.0,471.45,,,,,,17.75,2.5,Correctly,,9ea208d35053d2e80cfba6969abbc0bf6430d59732759c71949e8eced080261d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573395800,"12:50 PM, May 08 2025",Delivered,Zomato Delivery,1km,"1 x Mushroom Mozzarella Melt, 1 x Angara Paneer Melt",,Buy 1 Get 1 - ₹449.00,449.0,22.45,0.0,0.0,0.0,0.0,471.45,,,,,,17.75,2.5,Correctly,,9ea208d35053d2e80cfba6969abbc0bf6430d59732759c71949e8eced080261d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573395801,"02:23 PM, June 20 2025",Delivered,Zomato Delivery,1km,"1 x Bageecha Pizza, 1 x Bacon Pepperoni Melt",,Buy 1 Get 1 - ₹599.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,,,,,,30.78,22.0,Incorrectly,,9ea208d35053d2e80cfba6969abbc0bf6430d59732759c71949e8eced080261d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573395802,"02:23 PM, July 19 2025",Delivered,Zomato Delivery,1km,"1 x Bageecha Pizza, 1 x Bacon Pepperoni Melt",,Buy 1 Get 1 - ₹599.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,,,,,,30.78,22.0,Incorrectly,,9ea208d35053d2e80cfba6969abbc0bf6430d59732759c71949e8eced080261d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573395803,"03:10 PM, August 13 2025",Delivered,Zomato Delivery,1km,"1 x Angara Paneer Melt, 1 x Margherita Pizza",,Buy 1 Get 1 - ₹449.00,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,19.58,3.0,Correctly,,9ea208d35053d2e80cfba6969abbc0bf6430d59732759c71949e8eced080261d
